wohnflaeche_qm,qualitaet,baujahr,preis_usd
129.1,7,2004,328500
186.7,7,1964,319000
169.1,7,1945,650000
151.4,8,1996,398500
74.3,6,1931,250000
210.9,9,1968,815000
212.7,9,1995,1065000
255.5,7,1981,510000
54.8,5,1947,156000
238.8,8,1998,254500
190.5,9,1960,760000
149.6,7,1994,210000
198.8,7,1991,349950
160.7,7,1942,676000
226.7,8,2006,475000
299.1,9,1931,880000
402.3,11,1997,1209000
165.4,7,1958,420000
114.3,7,1951,607000
200.7,8,1981,475000
130.1,7,1916,395000
176.5,7,1954,650000
270.3,8,1966,625000
275.0,10,1995,849000
186.7,8,1951,429950
349.3,9,2002,825000
94.8,7,1916,505000
119.8,7,2008,265000
82.7,6,1954,283000
150.5,7,1979,560000
312.2,10,1987,765000
272.2,9,1975,610000
273.1,9,1996,589000
100.3,6,1900,192500
423.6,11,1995,3200000
93.8,7,1940,550000
166.3,8,1928,460000
191.4,7,1962,264500
106.8,6,1947,339000
374.4,9,1992,950000
187.7,8,1956,677500
254.6,9,1999,690000
179.3,7,1984,312000
232.3,9,1966,840000
193.2,8,2004,357500
135.6,7,1940,675000
305.7,10,1988,515000
143.1,8,2014,491234
121.7,7,1988,290000
197.0,8,1975,490000
271.3,8,1964,810000
106.8,7,1956,252000
221.1,8,2001,299999
206.2,7,1993,400000
280.6,7,1925,530000
228.5,7,1955,357000
169.1,7,1939,365000
243.4,9,2005,804000
162.6,8,1914,808250
187.7,7,1994,360000
115.2,6,1987,240000
128.2,7,1988,335000
178.4,7,1953,380000
156.1,7,1940,350000
130.1,7,1964,194000
115.2,6,1936,310000
131.0,7,1980,315000
133.8,8,1985,258950
114.3,8,2004,479000
144.0,7,1966,510000
163.5,8,1967,400000
464.5,11,2004,1450000
198.8,7,1913,680000
326.1,10,1906,1750000
186.7,8,1967,335000
314.9,8,1978,460000
200.7,8,1966,440000
120.8,8,2006,412250
118.9,6,1985,185000
170.9,7,1975,286500
297.3,7,2002,422000
260.1,9,1985,408000
129.1,7,1949,306500
241.5,8,2005,359900
182.1,8,2002,560000
116.1,6,1970,259875
116.1,6,1970,385000
51.1,4,1945,188000
232.3,8,1926,1142000
116.1,6,1927,255000
280.6,9,1976,1185000
152.4,7,1921,635200
173.7,7,1956,355000
163.5,8,1998,544000
122.6,7,1998,402000
132.9,7,1910,575000
146.8,7,1977,216000
387.4,11,2004,1200000
287.1,9,1923,850000
94.8,7,2004,238000
202.5,8,1912,625000
311.2,8,1997,1110000
233.2,9,1995,820000
174.7,8,1974,355000
168.2,8,1960,495000
387.4,11,1991,1300000
207.2,7,1954,398750
339.1,9,2006,835000
262.9,8,1967,705000
197.0,8,1900,625000
194.2,8,1990,550000
241.5,7,1940,540000
77.1,7,1920,519000
183.5,7,1996,311000
176.5,7,1968,305000
245.3,8,1963,395000
149.6,6,1969,275000
164.4,8,2003,450000
99.4,7,1955,324000
426.4,11,1928,2795000
143.1,7,1906,565000
147.7,7,1960,373000
108.7,8,1927,613000
267.6,8,1981,614000
233.2,8,1964,595000
118.9,7,1983,440000
145.9,8,1954,425000
68.7,6,1912,407000
161.7,7,1955,472000
109.6,8,2010,472000
275.0,9,1959,1250000
174.7,7,1945,412000
106.8,8,1959,717000
122.6,7,1959,425000
152.4,6,1944,299999
136.6,7,1992,254000
83.6,6,1961,178500
140.3,8,1910,800000
133.8,6,1922,420000
128.2,7,1940,319900
106.8,7,1944,350000
335.4,9,1959,968000
116.1,7,2000,491000
326.1,9,2002,948000
210.0,8,1925,900000
263.8,7,1977,270000
132.9,7,1980,198000
131.9,7,1953,250000
197.0,8,2004,615000
193.2,8,1988,550000
127.3,7,1987,190000
176.5,8,1984,629000
154.2,7,1955,434000
121.7,7,1964,415885
170.9,7,1926,550000
96.6,7,1991,272000
242.5,10,1988,665000
184.9,7,1971,510000
286.1,8,1965,530000
111.5,7,1970,355000
116.1,7,1955,255000
245.3,10,1990,790000
166.3,8,1952,695000
105.9,7,1954,255000
166.3,7,1985,410000
177.4,7,1940,650000
142.1,7,1913,675000
97.5,8,2007,332888
160.7,7,1976,300000
102.2,7,1954,320000
195.1,7,1963,342500
260.1,9,1992,752875
464.5,10,2008,1730000
81.8,6,1910,255000
136.6,7,1991,244000
367.0,10,2006,1420000
91.0,7,1956,218000
202.5,7,1950,359000
282.4,11,2003,840000
383.7,9,1985,900000
171.9,7,1972,205000
148.6,7,1993,205000
192.3,7,1951,500000
295.4,7,2001,510000
641.0,9,2002,1135000
245.3,7,1908,1545000
178.4,6,1953,210000
188.6,8,1981,597500
105.9,6,1932,400000
154.2,7,1952,412000
129.1,7,2005,299950
231.3,8,1922,1081000
236.9,9,1990,422500
118.0,6,1968,410000
276.9,10,1900,1400000
136.6,8,1974,245000
329.8,10,1990,720000
72.5,6,1935,315000
129.1,7,1987,191950
226.7,8,2005,455000
117.1,8,1931,523000
152.4,7,1918,250000
155.1,7,1929,294000
221.1,8,1961,490000
95.7,7,1971,310000
144.9,7,1961,265000
152.4,7,1968,402000
204.4,8,2007,705000
296.4,10,2005,589450
111.5,7,1964,219950
209.0,8,1975,750000
182.1,7,1904,478000
116.1,7,1958,170000
245.3,9,1986,489950
228.5,9,1936,1370000
157.9,7,1996,319950
78.0,5,1938,208417
176.5,6,1914,410000
200.7,7,1969,590000
149.6,8,1961,648000
159.8,8,1998,255000
203.5,8,2004,465000
280.6,8,1958,622000
183.9,7,1991,306000
174.7,7,1947,617000
149.6,7,1947,438750
302.9,9,1930,1280000
368.8,9,1979,995000
424.6,12,1948,1580000
243.4,7,1911,635000
109.6,7,1970,215000
126.8,7,2003,530000
66.9,6,1943,295000
125.4,7,1981,245000
284.3,8,1967,400000
171.9,8,1993,303000
122.6,7,1970,330000
184.9,9,1980,700000
56.7,5,1922,126000
232.3,7,1955,850000
133.8,7,1965,405000
255.5,8,1987,869900
166.3,8,1951,485000
97.5,8,2004,400000
165.4,7,2011,299950
204.4,8,1994,585000
159.8,7,1938,495000
542.6,12,2006,2200000
141.2,7,1984,447000
122.6,7,1968,206000
99.4,7,1930,500000
184.9,8,1994,302500
462.7,9,1982,1250000
82.7,6,1946,391000
133.8,7,1986,250000
226.7,7,2003,435000
167.2,7,1962,160000
210.0,7,2003,451000
75.3,6,1944,206000
208.1,7,1940,590000
423.6,9,1986,695000
144.0,7,1954,350000
295.4,10,2001,1236300
274.1,7,1970,395000
203.5,7,1999,419000
145.9,8,2006,592350
317.7,9,2003,855000
224.8,9,1991,771000
145.9,7,1967,325000
341.9,9,1925,1850000
177.4,7,1953,545000
165.4,7,1927,615000
200.7,6,1953,625500
135.6,7,1966,232000
127.3,6,1963,168000
127.3,6,1963,238000
139.4,8,1998,260000
112.4,7,1951,460000
264.8,8,1952,900000
101.3,6,1947,289950
134.7,7,1991,265000
169.1,8,1977,465000
122.6,7,1971,370000
155.1,7,1941,240000
133.8,5,1943,232000
91.0,7,1951,237502
403.2,10,2008,1280000
265.7,8,1966,957000
105.9,6,1970,218000
104.1,7,1968,205000
135.6,8,2006,350000
190.5,7,2002,256000
116.1,7,1952,275000
234.1,9,1990,372000
239.7,9,1978,688888
111.5,7,1976,170000
198.8,7,1962,530000
319.6,11,2006,905000
167.2,7,1979,365000
166.3,7,1981,312000
116.1,7,1922,400000
74.3,6,1936,278750
131.0,8,1965,510000
123.6,8,2009,527700
268.5,9,1931,740000
236.9,9,1996,512000
267.6,8,2001,362000
61.3,5,1940,225000
136.6,7,1985,491500
157.9,8,1959,429950
96.6,7,1955,375000
81.8,6,1916,199400
231.3,9,1996,364900
112.4,7,1941,324950
193.2,6,1909,467000
128.2,7,1954,380000
150.5,7,1966,250000
156.1,7,1921,700000
123.6,6,1976,206990
160.7,7,1928,670000
73.4,6,1955,315000
208.1,8,1985,319950
139.4,7,1958,419000
167.2,8,1989,205000
183.9,7,2004,335000
124.5,7,1953,397000
69.7,7,1908,370000
166.3,7,1969,330000
510.0,12,1996,1785000
180.2,7,1978,399000
248.1,8,1972,400000
113.3,7,1994,249900
121.7,7,1956,717000
179.3,8,1995,319000
195.1,8,1972,635000
109.6,7,1977,355000
401.3,12,1990,1600000
291.7,7,1951,585000
215.5,7,1960,320000
196.0,7,1966,305495
166.3,7,1960,240000
161.7,7,1959,199950
354.9,10,2005,1620000
190.5,9,1930,770000
156.1,8,2002,255000
179.3,8,1974,289000
349.3,8,2002,494500
220.2,8,1973,746000
197.0,8,1978,385000
220.2,8,1987,688100
218.3,8,1910,870300
109.6,7,1956,310000
210.9,8,1999,500000
170.0,7,1977,255000
363.3,9,1949,1475000
82.7,6,1957,154500
169.1,7,1974,425000
226.7,10,1988,700000
103.1,6,1916,410500
173.7,7,1969,432000
115.2,8,1914,530000
144.9,7,1967,465000
177.4,8,1989,498688
204.4,9,1952,573500
235.0,8,1994,349900
105.0,7,1958,220000
76.2,6,1918,260000
89.2,6,1918,290000
183.9,8,1930,615000
313.1,10,2001,730000
689.3,12,2002,1950000
167.2,7,1995,332500
370.7,9,1990,650000
378.1,8,2002,1400000
152.4,7,1915,465000
346.5,10,1990,690000
113.3,7,1966,289900
324.2,9,2009,1620000
160.7,7,1999,339950
318.7,8,1972,367999
215.5,7,1994,380000
188.6,7,1953,440000
450.6,10,1977,975000
124.5,7,1968,309500
105.0,6,1948,350000
109.6,6,2005,215000
84.5,6,1943,254000
151.4,7,1908,567000
66.0,7,1943,402000
141.2,5,1948,365000
262.0,9,2014,625000
183.0,7,1942,432000
208.1,8,1968,335500
172.8,8,1956,672500
165.4,6,1919,336000
166.1,7,1990,294400
174.7,8,1988,541900
213.7,8,1977,505000
149.6,7,1994,255000
210.9,7,1964,435000
114.3,7,1925,636000
317.7,9,2004,655000
155.1,7,1953,280500
104.1,7,1946,520000
239.7,8,2005,354000
357.4,9,1975,810000
337.2,9,1979,400000
332.6,10,1979,879900
376.3,10,1980,1288000
301.0,10,1992,902500
143.1,7,1902,900000
236.9,7,2003,419500
217.4,8,1953,685000
215.5,8,2004,429950
152.4,7,2011,464950
84.5,6,1983,239900
236.9,8,1990,406250
247.1,8,1997,447000
137.5,7,1996,466800
261.1,7,1962,674000
77.1,7,1924,525000
326.1,10,1990,674950
230.4,7,2004,374900
345.6,9,1905,1443920
199.7,8,1984,559500
220.2,9,2003,522500
400.4,10,1988,1130000
277.8,8,1996,498500
125.4,8,1930,571000
220.2,7,1992,543000
131.0,7,1985,271920
108.7,6,1949,104950
167.2,8,1999,485500
339.1,9,1951,1210000
138.4,7,1993,260250
335.4,10,1996,875909
190.5,7,1959,455000
101.5,6,1918,309000
186.7,8,1979,229000
156.1,7,1953,250000
233.2,9,1960,600000
211.8,8,2004,535000
233.2,7,2001,571000
296.4,9,1976,1030000
435.7,10,1995,600000
171.9,7,1977,469500
386.5,11,2001,1150000
206.2,8,1925,785000
266.6,10,1991,872750
367.0,10,1955,900000
161.7,8,2002,350000
444.1,10,1975,2575000
293.6,10,1980,940000
184.9,7,1955,185000
364.2,10,1996,850000
89.2,7,1963,201000
143.1,7,1980,499000
183.0,7,2002,315000
174.7,8,1993,509950
185.8,8,1964,286300
184.9,8,1997,590000
130.1,6,1948,325000
296.4,9,1997,625000
92.9,7,1947,378000
155.1,7,1978,239950
195.1,7,1924,550000
93.8,6,1903,325000
188.6,7,1926,831000
101.3,6,1950,249000
226.7,7,1976,484000
232.3,9,2002,395000
317.7,9,2002,839900
264.8,8,1998,760000
188.6,8,1927,750000
426.4,11,1927,3000000
207.2,7,2004,440000
168.2,8,1962,501000
371.6,7,1978,739000
138.4,8,1958,685650
392.5,11,1985,1005000
197.0,8,1929,980000
95.7,7,1968,275000
214.6,7,1976,319950
170.0,8,1985,448500
197.0,7,1913,437000
232.3,7,1966,330000
229.5,8,1990,365000
87.3,6,1916,329000
302.9,8,1964,681500
154.2,8,1980,566000
406.0,10,1984,897500
243.4,9,1995,738000
139.4,7,1968,185000
84.5,7,1936,445000
132.9,6,1957,175000
83.6,6,1941,315000
116.1,6,1959,445000
357.7,9,1964,1400000
320.5,10,1987,832500
367.0,10,2001,771150
181.2,6,1939,225000
157.9,7,2003,389950
220.2,7,2004,435000
148.6,7,1929,845000
377.2,9,1924,1300000
122.8,8,2005,350000
105.9,7,1983,250000
118.9,7,2007,370000
286.1,8,2008,750000
112.4,7,1906,439950
181.2,7,1962,395000
134.7,6,1947,375000
147.7,7,1991,263000
115.2,7,1959,185000
133.8,7,1974,500000
322.4,10,1993,920000
473.8,10,2001,936000
225.8,8,1952,1500000
224.8,8,1948,1100000
140.3,7,1990,247000
111.5,7,1947,289500
208.1,7,2002,432500
173.7,7,1920,680000
103.1,7,1932,589000
298.2,7,1914,756450
194.2,8,1975,536650
122.6,7,1994,540000
124.5,7,1960,385000
94.8,7,1941,485000
113.3,7,1980,240000
113.3,7,1980,415500
129.1,7,1915,550000
275.9,9,1900,1260000
133.8,7,1990,430000
144.0,7,1953,415000
176.9,7,1999,365000
130.1,7,1975,257000
198.8,8,2005,420000
122.6,7,1943,338995
243.4,7,1948,615000
213.7,8,1996,312500
185.8,8,1996,513000
275.0,9,1952,857500
250.8,10,1977,1060000
161.7,8,1958,585000
164.4,7,2003,350500
119.8,7,1947,215000
134.7,7,1962,440000
131.9,7,1985,270000
123.6,7,1924,385000
163.5,7,1927,688500
186.7,7,1912,700000
237.8,8,1960,585000
117.1,7,1983,401000
224.8,8,1972,655000
93.8,6,1959,317000
164.4,6,1970,500000
82.7,6,1943,314963
155.1,7,1925,715000
126.3,7,1992,280000
197.0,9,1988,531000
177.4,8,1998,617000
137.5,7,1940,440000
101.3,7,1955,140000
155.1,8,1973,661000
155.1,8,1973,697000
339.1,9,1969,1195000
183.0,8,1969,535000
122.6,6,1910,404500
158.9,7,1954,396500
161.7,8,1977,450000
204.4,8,1988,605000
186.7,9,1999,699000
363.3,11,1985,805000
43.7,4,1947,156000
216.5,8,1984,595000
179.3,6,1929,285000
303.8,9,2007,725000
153.3,8,1985,216300
206.2,7,1983,410000
229.5,7,1916,597000
120.8,7,1977,325000
235.0,7,1966,355000
223.0,7,1961,338000
139.4,7,1999,210000
157.9,7,1967,423000
197.0,7,1977,249500
208.1,8,2002,325000
143.1,7,1987,257000
175.6,8,1978,550000
117.1,7,1920,490000
107.8,7,1983,299000
120.8,6,1960,295000
299.1,8,1978,630000
187.7,7,1962,320000
277.8,8,1959,1110000
131.9,7,1953,398000
94.8,7,1956,218000
223.0,8,1988,590000
338.2,10,1982,1595000
144.0,8,2007,348500
173.7,8,2006,592500
217.4,8,1995,505000
311.2,10,2014,1430000
158.9,7,1921,502000
109.6,7,1940,257500
148.6,7,1966,405000
120.8,7,1959,427000
96.6,7,1955,290000
113.3,7,1954,222000
208.1,8,2002,315000
131.9,7,1959,371000
146.8,7,1988,279900
222.0,7,1938,250000
210.0,8,1977,599000
175.6,7,1964,267300
170.0,7,1949,585000
92.9,6,1969,350000
202.5,8,1961,506000
215.5,8,1962,400000
78.0,6,1921,151100
78.0,6,1921,251000
218.3,8,1977,555000
189.5,7,1997,467500
220.2,8,1996,479000
147.7,7,1962,247000
128.2,7,1977,299500
180.2,7,1980,306888
308.4,9,2001,675000
101.3,7,1947,577000
153.3,7,1967,219950
103.1,6,1940,375000
196.0,7,1942,650000
171.9,6,1900,975000
55.7,6,1920,229000
256.4,8,1926,575000
275.9,9,1962,815000
213.7,7,1979,525000
188.6,8,2001,471000
200.7,8,1942,450000
153.3,7,1926,590000
291.7,8,2004,744000
249.9,9,1986,460000
180.2,7,1960,299000
113.3,6,1940,231000
120.8,6,1975,195000
154.2,7,1979,305000
314.9,8,1916,895000
214.6,7,1950,1110000
88.3,7,1941,339000
223.0,7,1924,885000
165.4,6,1944,375000
118.9,7,1958,367400
179.3,7,1953,700000
237.8,8,1966,667000
85.5,6,1906,200000
176.5,8,1971,552775
210.9,6,1900,452000
193.2,8,1978,418000
135.6,8,1968,601500
155.1,8,1976,600000
261.1,9,1998,340000
220.2,8,1994,310000
157.9,8,1972,290000
151.4,7,1941,438000
272.2,8,1939,718000
79.9,6,1949,200000
183.9,9,1994,479900
193.2,9,1987,400000
98.5,7,1957,219950
147.7,7,2000,300000
183.9,7,1959,437000
159.8,7,1971,350000
125.4,7,1954,626000
193.2,8,1978,490000
194.2,8,2002,289000
188.6,7,2008,595000
249.0,9,1989,676000
169.1,7,1980,389000
120.8,7,1983,240000
205.3,8,1993,382500
130.1,7,1963,511555
189.5,8,1917,710500
224.8,8,1985,429000
178.4,7,1962,170000
358.6,10,1975,2135000
256.4,7,1979,480000
320.5,10,1993,1665000
96.6,6,1947,225000
206.2,8,1975,615000
229.5,7,1991,438950
120.8,7,1962,242000
182.1,8,1989,560000
189.5,8,1928,857500
281.5,9,1999,685000
210.0,7,1977,486000
248.1,9,1987,749000
141.2,7,1986,260000
335.4,10,1930,1015000
105.0,7,1942,565000
137.5,7,1991,355000
328.9,9,1970,775000
195.1,7,1963,335000
312.7,8,1937,1300000
168.2,7,1903,545000
156.1,7,1926,540000
227.6,8,1962,687500
106.8,7,1962,115000
106.8,7,1962,227000
301.0,9,2003,870000
323.3,11,1984,1190000
260.1,9,2006,375000
301.0,8,1960,902000
137.5,6,1978,269500
157.9,6,1909,570000
115.2,7,1939,359950
345.6,10,2008,1450000
177.4,8,2001,615000
197.0,7,1960,250000
280.6,7,2002,530000
209.0,7,1987,474950
153.3,7,1947,490000
81.8,7,2007,210000
172.8,7,1957,265500
356.7,10,2008,1462500
203.6,8,2006,310000
147.7,7,2003,324500
343.7,7,1962,599000
341.0,10,2005,525000
151.4,7,1953,400000
393.0,9,1951,887500
98.5,6,1932,344000
250.8,9,1991,525000
196.0,8,1975,385000
345.6,10,1999,820000
319.6,11,2006,1305000
224.8,8,1985,549000
101.3,7,1929,180000
270.3,8,1998,589000
97.5,7,1948,350000
149.6,7,1965,197400
163.5,8,1986,267000
143.1,7,1977,480000
239.7,8,1959,650000
127.3,7,1905,600000
133.8,8,2005,490000
131.0,7,1962,225000
183.9,8,1959,640000
226.7,7,2000,710000
125.4,7,1986,325000
290.8,9,1985,595000
81.8,5,1950,128750
178.4,7,1961,465000
250.8,8,1937,710000
155.1,7,1917,605000
322.4,10,1963,994000
169.1,8,1983,489950
121.7,7,1950,365000
166.3,8,1998,359950
228.5,8,2006,495000
98.5,7,1973,255000
124.5,7,1961,330000
137.5,8,1971,450000
325.2,9,2005,655000
270.3,9,1969,485000
180.2,8,1974,375000
211.8,8,2003,570000
110.6,8,1998,350000
117.1,7,1951,550000
210.9,7,1965,513000
184.9,7,1965,450000
139.4,7,1901,432500
191.4,7,1989,432000
181.2,8,1983,480000
166.3,7,1980,402200
141.2,6,1951,650000
301.0,9,1984,1199500
226.7,8,1977,312000
206.2,7,1916,610000
245.3,7,1915,823000
134.7,7,1925,471000
144.0,8,1987,481015
576.0,11,1988,1959000
261.1,8,1980,624000
193.2,7,1970,480000
127.3,7,1955,815000
271.3,11,1966,1650000
92.9,6,1940,180000
112.4,7,1984,156601
259.2,8,2004,374950
154.2,6,1908,368000
153.3,7,1950,550000
120.8,7,1980,198000
101.3,7,1968,345000
247.1,9,1959,1712750
87.3,5,1909,185900
255.5,9,1978,950000
357.7,10,1998,995000
79.9,7,1940,345000
192.3,7,1962,741000
212.7,8,2007,737000
217.4,8,1964,668750
249.0,8,1974,575000
158.9,8,1976,280000
167.2,7,1955,583000
140.3,7,1966,196000
157.9,8,1994,349950
125.4,7,1912,429000
198.8,7,1967,270000
250.8,7,1969,385000
85.5,7,1906,535000
139.4,7,1958,352500
140.3,7,1922,624000
183.9,7,1962,215000
418.1,9,1980,870000
299.1,8,2006,440000
105.9,7,2001,518000
138.4,7,1993,259500
405.1,10,1993,795127
89.2,7,1955,290000
209.3,7,1957,385000
71.5,6,1948,259950
121.7,8,1999,330000
91.0,6,1948,280000
169.1,8,1987,595000
369.8,10,2001,925900
279.6,8,1978,499000
170.0,8,1993,325000
236.9,9,1953,895000
74.3,6,1944,162248
268.5,8,1941,1072500
168.2,7,1958,430000
168.2,7,1958,615500
87.3,6,1949,260000
168.2,7,1973,295000
236.9,9,1951,1186040
220.2,9,2008,749950
127.3,6,1931,175000
127.3,6,1931,415000
111.5,6,1953,190000
195.1,7,1912,625000
187.7,7,1995,420000
145.9,7,1965,339900
105.9,8,1980,160000
170.0,7,2002,353000
93.8,8,1982,390000
164.4,8,1971,675000
197.0,7,2006,400000
296.4,10,2003,1340000
258.3,8,1951,1650000
311.2,8,1912,1000000
320.5,8,1972,850000
98.5,6,1983,275000
155.1,8,2000,450000
209.1,8,1957,305000
164.4,7,1929,643002
140.3,8,1978,468000
164.4,7,2004,324950
117.1,7,1987,290000
158.9,7,1981,488500
212.7,7,1950,367950
73.4,6,1956,285000
169.1,8,1991,417000
295.4,10,1978,1115000
490.5,11,1978,1550000
301.0,10,1995,604000
222.0,8,1986,380000
232.3,7,2003,336500
212.7,7,1900,685000
691.2,12,2003,4208000
148.6,7,1946,670000
104.1,7,1910,524000
124.5,7,1968,172000
155.1,7,1911,680000
262.9,8,1987,549900
250.8,9,1988,357000
84.5,6,1973,107000
84.5,6,1973,232900
220.2,8,1926,800000
81.8,7,1999,248500
190.5,8,1956,670000
109.6,6,1958,207000
99.4,7,1961,164000
128.2,7,1954,570500
249.0,8,1978,599990
195.1,7,1961,395000
384.0,11,2000,979500
85.5,6,1928,207000
85.5,6,1928,237000
162.6,7,1973,650100
181.2,7,1963,385000
154.2,7,1958,335000
248.1,8,1996,347000
91.0,6,1954,204000
165.4,8,1971,615000
220.2,7,1980,943500
152.4,7,1941,560000
242.5,8,1975,547500
188.6,7,1968,359500
240.6,9,1987,660000
150.5,7,1988,258000
189.5,8,1980,355000
75.3,7,1948,253500
118.0,7,1969,422500
136.6,7,1986,239000
159.8,7,1984,628000
122.6,8,2004,352000
126.2,7,2007,311600
192.3,7,1964,235000
270.3,9,1968,870000
127.3,7,1970,190848
217.4,7,1924,570000
212.7,7,1940,661254
153.3,7,1955,575000
60.4,5,1931,230000
213.7,8,1980,680000
57.6,5,1939,148000
57.6,5,1939,244900
130.1,6,1954,214950
167.2,8,1947,580000
120.8,7,1968,263000
219.3,7,1962,317000
308.4,7,1963,302000
137.5,8,1949,899000
203.5,8,1956,1289000
347.5,11,1990,710000
126.3,7,1980,230000
112.4,6,1941,430000
428.3,11,2004,1169000
79.9,7,1927,397000
209.0,8,2003,595000
188.6,8,1976,485000
302.9,8,1950,755000
170.9,7,1953,185000
170.9,7,1953,340000
185.8,7,1997,236000
261.1,9,1992,550000
165.4,7,1925,680000
236.0,9,1997,630000
217.4,7,1971,560000
137.5,7,1943,385000
126.2,7,2007,280000
162.6,7,1979,225000
170.0,8,1990,610000
108.7,7,1947,592500
294.5,10,1992,750000
142.1,7,1977,164000
102.2,7,1947,320000
188.6,8,1994,544000
173.7,8,1978,344950
286.1,10,1990,539500
230.4,7,1968,420000
84.5,6,1926,305000
75.3,6,1955,229000
370.7,11,2001,1068000
132.9,8,2005,397500
203.5,6,1928,540000
212.7,8,1985,650000
280.6,8,1942,1900000
210.0,9,2005,649000
187.7,7,1936,287500
243.4,8,1949,815000
262.9,10,2001,795000
157.9,8,1976,502775
103.1,6,1944,222900
199.7,8,1969,399950
246.2,9,1994,728000
359.5,10,1994,850000
235.0,8,1998,525000
134.7,7,1910,257000
204.4,8,2009,433500
175.6,7,1969,314950
142.1,7,1977,500000
147.7,7,1956,300000
249.9,8,1985,645000
92.0,7,1972,222500
120.8,7,1976,275000
159.8,8,1909,498000
193.2,7,1958,800000
170.9,8,1994,297000
372.5,9,1997,625000
330.7,9,2003,770000
152.4,8,1930,517000
49.2,5,1941,238000
184.9,7,1946,234550
157.0,7,1973,230500
248.1,7,1920,585000
179.3,7,1924,733000
75.3,7,1952,357950
144.0,7,1927,530000
245.3,8,1999,377500
215.5,7,2006,475000
201.6,7,2008,399000
193.2,7,1926,660000
192.3,7,1958,400000
74.3,7,1944,440000
189.5,8,1977,366400
262.9,9,1993,627250
137.5,6,1920,375950
168.2,7,1978,162000
183.0,8,1924,780000
246.2,8,1905,705000
262.0,9,1972,450000
130.1,7,1981,311000
146.8,8,1985,485000
167.2,8,1987,485000
312.2,8,1963,725000
140.3,6,1975,185000
398.1,10,2013,1890000
149.6,7,1990,260000
229.5,8,2004,356000
111.5,6,1977,225205
117.1,7,1949,445000
85.5,6,1914,356000
236.0,7,1953,760250
173.7,8,2005,572000
284.3,9,1930,970000
181.2,8,1994,348450
160.7,8,1983,535500
238.8,8,1956,710000
138.4,7,1947,745000
189.5,7,1996,355000
249.9,8,2004,333000
149.6,7,1993,282000
234.1,8,1906,840500
144.0,7,1959,432000
167.2,9,1927,625000
108.7,7,1948,209977
83.6,6,1979,174000
260.1,8,1977,740000
170.0,7,1909,518000
128.2,7,1915,539000
184.9,8,1978,575000
108.7,9,2010,530000
130.1,7,1935,242025
243.4,8,1962,1030000
81.8,7,1978,230000
210.0,8,1965,350000
120.8,6,1958,595000
134.7,8,1983,440000
103.1,7,1904,550000
175.6,9,1963,940000
102.2,8,2007,375000
125.4,7,1939,567500
280.6,8,1968,735000
67.8,6,1928,114000
129.1,7,1913,608000
251.8,7,1980,442500
142.1,7,1981,381800
201.6,7,1919,330000
73.4,7,1973,90000
107.8,6,1941,312000
100.3,7,1955,339000
203.5,8,1967,313000
188.6,8,1988,618080
230.4,8,1979,325000
208.1,7,1966,242000
153.3,7,1978,364000
157.9,7,1925,545000
259.2,10,1988,445000
279.6,9,1980,1085500
236.9,8,1964,660000
267.6,10,1989,845000
194.2,6,1907,417000
68.7,5,1952,213800
89.2,7,1946,400000
195.1,8,2005,759950
236.0,9,2003,990000
153.3,8,1963,710000
71.5,6,1910,315000
211.8,8,1977,515000
154.2,7,1922,638000
187.7,7,1946,370000
90.1,7,1968,184000
230.4,8,2002,583800
116.1,7,1968,309500
411.6,12,1998,1960000
68.7,7,1923,299000
66.0,6,1943,215000
183.0,8,1961,410000
76.2,7,1939,478000
92.9,7,1918,431000
286.1,9,1997,635000
223.9,8,1973,648000
220.2,9,1993,640000
435.7,10,1995,932808
211.8,8,2002,835000
142.1,7,1942,469775
