wohnflaeche_qm,preis_usd
108.7,399000
297.3,785000
415.3,831500
238.8,360000
220.2,655000
167.2,449950
213.7,612000
301.0,575000
211.8,557000
173.7,375000
169.1,369000
222.0,330000
196.0,1031000
91.0,550000
116.1,338000
341.9,1900000
207.2,235000
114.3,349950
194.4,300000
154.2,431000
151.4,280000
155.8,295000
277.8,445000
199.7,550000
268.5,515000
283.4,555000
131.0,265000
211.8,597000
117.1,661000
135.6,362764
148.6,427000
187.7,405000
108.7,157000
108.7,246500
118.9,386500
249.0,300000
164.4,240000
445.0,818500
120.8,249000
242.5,580000
418.1,2340000
195.1,333000
124.5,230000
90.1,360500
204.4,265000
92.0,490000
109.6,600000
91.0,307500
220.2,670000
177.4,247200
489.6,2600000
132.9,440000
231.3,700000
185.8,756100
241.5,555000
267.6,830000
93.8,180000
305.7,775000
142.1,220000
187.7,650000
124.5,410000
202.5,339995
266.6,1160000
192.3,440000
86.4,275000
210.9,766000
151.4,231500
257.3,472000
372.5,1325000
183.0,265000
73.4,325000
161.7,364500
105.0,322500
109.6,338900
218.3,910000
218.3,1015000
171.9,459950
299.1,584950
190.5,252000
132.9,270000
298.2,750000
327.0,775000
210.0,325000
305.7,810000
152.4,409000
146.8,400000
180.2,530000
146.8,580000
162.6,491300
168.2,272000
183.0,599950
164.4,464000
167.2,471001
139.4,230000
87.3,358000
217.4,510000
78.0,86500
78.0,199950
273.1,1712500
295.4,850000
187.7,542000
76.2,102500
377.2,718000
247.1,625000
93.8,350000
66.0,216000
91.0,340000
102.2,505000
263.8,372000
213.7,263850
498.9,1350000
211.8,325000
93.8,289000
131.9,364000
195.1,610000
288.9,531500
200.7,402500
76.2,375000
403.2,537500
195.1,375000
116.1,293550
359.5,585000
126.3,225000
130.1,185000
134.7,402000
174.7,585000
128.2,549000
270.3,1810000
128.2,345000
288.0,302500
130.1,218500
153.3,705000
78.0,191000
236.9,695000
262.0,350000
158.9,480000
76.2,220000
243.4,535000
225.8,1000000
144.9,592000
284.3,775000
156.1,320000
308.4,760000
222.0,640000
126.3,253200
167.2,228000
107.8,325000
386.5,530000
154.2,300000
131.0,418000
207.2,415000
157.9,384000
192.3,325000
213.7,600000
282.4,760000
113.3,168000
89.2,405000
137.5,479000
144.9,549000
102.2,215000
83.6,550000
223.0,389000
215.5,447500
238.8,540000
120.8,273500
272.2,257000
66.9,199000
218.3,339100
273.1,435000
187.7,400000
132.9,356000
88.3,395000
116.1,575000
120.8,515000
234.1,618250
123.6,245000
230.4,690000
280.6,465000
164.4,280000
179.3,285000
153.3,320000
239.7,355000
238.8,670000
267.6,550000
247.1,765000
144.9,430000
286.1,950000
236.0,525000
286.1,300000
203.5,345000
272.2,838000
267.6,1795000
200.7,390000
196.0,1150000
170.0,295000
295.4,775000
174.7,380000
105.9,550000
167.0,199900
155.1,329900
239.7,898000
345.6,875000
259.2,375000
203.5,365000
211.8,530000
102.2,225500
202.5,318000
257.3,910000
183.9,207000
388.3,1886700
281.5,624500
157.0,640000
184.9,500000
209.0,390000
193.2,284000
228.5,620000
240.4,306000
238.8,495000
220.2,499950
99.4,330000
180.2,665000
246.2,850000
212.7,599950
190.5,360000
249.0,699000
141.2,475000
249.9,575000
109.6,345000
281.5,367950
130.1,374500
278.7,607500
111.5,374000
92.9,390000
254.6,705000
184.9,467000
196.0,243500
170.0,593000
87.3,223000
276.9,574000
210.0,400000
322.4,772000
140.3,593777
251.8,539500
193.2,550000
172.8,265000
197.0,428000
103.1,505000
482.2,925000
141.2,230000
246.2,695000
311.2,700000
164.4,712500
204.4,480000
185.8,470000
160.7,335000
120.8,270000
274.1,810000
159.8,589000
81.8,415000
166.3,197000
128.2,235500
142.1,460000
216.5,572500
143.1,302000
298.2,870000
105.0,485000
135.6,240000
131.0,383000
162.6,750000
127.3,409950
165.4,246000
175.6,860000
151.4,339950
215.5,315000
239.7,698000
136.6,419000
213.5,372000
182.1,425000
274.1,386500
62.2,348000
280.6,754000
222.0,269950
287.1,891500
165.4,349950
131.9,360000
224.8,975000
137.5,449250
203.5,350000
169.1,790000
168.2,990000
236.9,834000
126.3,466950
209.9,262500
360.5,762300
253.6,733000
260.1,439000
398.6,1160000
164.4,420000
178.4,549000
215.5,518000
275.1,695000
156.1,485000
147.7,280000
131.9,306500
127.3,720000
243.4,277500
168.2,649000
439.4,3395000
65.0,267800
222.0,625000
192.3,600000
165.4,395000
176.5,212000
96.6,425000
220.2,870000
183.0,420000
197.0,800000
182.1,575000
247.1,915000
109.6,400000
222.0,750000
116.1,235000
241.5,599950
87.3,481203
360.5,1815000
142.1,379000
225.8,626000
95.7,535000
254.6,1225000
109.6,410000
287.1,940000
98.5,326250
73.4,200000
285.2,880000
195.1,370000
102.2,190000
99.4,160000
203.5,625000
320.5,590000
192.3,575000
110.6,470000
55.7,130000
87.3,229000
118.9,279900
127.3,307000
227.6,399950
183.0,405000
270.3,539950
70.6,129000
118.0,340000
145.9,214950
214.6,450000
176.5,515000
351.2,1400000
98.5,230000
174.7,681000
107.8,255000
79.9,580000
147.7,295000
108.7,286000
110.6,425000
120.8,170000
154.2,380000
107.8,506000
181.2,315000
229.5,449950
132.9,255000
183.0,289000
130.1,389000
140.3,327000
497.0,2885000
85.5,210000
707.9,1680000
231.3,360000
281.5,875000
153.3,550000
112.4,257500
277.8,1075000
98.5,202950
249.0,622000
166.3,455000
249.9,805000
71.5,257000
250.8,744500
243.4,885000
86.4,355000
124.5,240000
136.6,169000
216.5,639900
160.7,292000
258.3,563500
111.5,389000
411.6,2750000
169.1,661000
120.8,344000
63.2,510000
72.5,289000
225.8,365000
162.6,410000
149.6,535610
197.0,397950
132.9,284000
126.3,201000
235.0,734000
303.8,357500
243.4,550120
168.2,300000
197.0,374950
203.5,602500
91.0,221000
207.2,920000
143.1,235000
91.0,375000
197.0,599000
194.2,562100
150.5,640000
153.3,294000
300.1,714000
259.2,970000
148.6,280000
166.3,260000
191.4,294000
127.3,255500
576.0,3300000
140.3,450000
118.9,368000
202.5,830000
133.8,282500
146.8,335000
146.8,558000
160.7,270000
65.0,152000
188.6,493000
232.3,740000
242.0,789800
84.5,275000
330.7,1500000
105.9,424000
92.9,715000
279.6,600000
196.0,802000
84.5,165000
190.5,750000
101.3,405000
195.1,521900
92.9,275000
409.7,600000
167.2,442500
85.5,229950
131.0,274950
172.8,407185
195.1,468000
95.7,450000
87.3,219950
124.5,275000
79.0,229950
197.9,675000
225.8,412950
212.7,670000
114.3,420000
106.8,358000
197.0,680000
91.0,380000
197.9,515000
97.5,325000
169.1,875000
205.3,426000
231.3,868500
384.6,657500
112.4,366000
93.8,385000
190.5,300000
191.4,810000
144.9,460000
165.4,459000
135.6,260000
281.5,557865
91.0,295000
134.7,375000
300.1,2110000
141.2,307300
131.0,225000
129.1,290000
207.2,690000
196.0,825000
210.9,645000
235.0,590000
176.5,667000
222.0,664000
293.6,452100
83.6,290000
335.4,950000
192.3,662500
171.9,475000
133.8,450000
240.6,538250
105.9,329950
256.4,1103990
121.7,307000
173.7,433000
176.5,212000
265.7,750000
152.4,279000
105.9,476000
240.6,368000
200.7,228950
302.9,568450
154.2,619000
152.4,275000
243.4,321500
88.3,230000
83.6,179500
153.3,460000
167.2,286000
137.5,427500
96.6,400000
213.7,675000
230.4,350000
183.0,385000
142.1,525000
90.1,315000
271.3,820000
90.1,205000
63.2,500000
245.3,599000
390.2,2225000
183.9,299000
276.9,947500
151.4,385000
165.4,639950
112.4,824000
93.8,199950
238.8,1005000
257.3,950000
212.7,822000
165.4,473600
199.7,490000
178.4,245000
113.3,199000
275.0,1340000
139.4,418000
262.9,450000
146.8,280000
114.3,273000
270.3,549000
220.2,913888
179.3,689888
165.4,305000
256.4,602500
150.5,355000
200.7,756000
203.5,289950
301.0,800000
66.9,403000
131.0,350000
276.9,1285000
181.2,525126
102.2,241450
130.1,320000
158.9,234000
185.8,441000
185.8,474500
133.8,705000
141.2,517500
133.8,142500
93.8,310000
226.7,749500
230.4,360000
101.3,267500
137.5,290000
260.1,850000
169.1,815000
542.6,2200000
276.9,1625000
113.3,175000
170.0,429950
269.4,675000
180.2,580000
162.6,240000
171.9,374000
299.1,862500
100.3,140000
370.7,740000
85.5,589000
119.8,275000
194.2,489900
176.5,545000
126.3,235000
92.9,230000
201.6,655000
76.2,185000
101.3,196000
170.0,572000
279.6,615000
385.5,1950000
272.2,1225000
141.2,375000
116.1,295000
256.4,760000
123.6,347000
157.9,712000
190.5,495000
291.7,925000
188.6,775000
195.1,429000
93.8,229000
183.9,400000
195.1,625000
78.0,130000
157.0,349000
198.8,365000
168.2,487500
241.5,475000
153.3,685000
228.5,960000
401.3,1100000
241.5,428000
179.3,435000
203.5,769950
131.9,385000
194.2,352000
212.7,622500
229.5,660000
78.0,105000
195.1,420000
126.3,499950
317.7,975000
179.3,665000
202.5,540000
155.1,400000
252.7,469950
294.5,777000
149.6,346500
220.2,685000
240.6,396500
264.8,783500
154.2,575000
515.6,1500000
204.4,515000
187.7,300000
163.5,272000
168.2,355000
121.7,223000
278.7,397000
100.3,460000
201.6,848000
68.7,392800
491.5,1690000
491.5,1800000
220.2,577000
175.6,570000
107.8,250000
144.0,645000
287.1,567500
242.5,337000
114.3,280000
118.9,167000
174.7,280000
113.3,317500
125.4,405500
220.2,495000
282.4,691000
193.2,480000
144.9,549010
276.9,750000
80.8,365000
154.2,412500
173.7,425000
131.0,920000
202.5,340000
243.4,405000
227.6,537100
301.9,353500
106.8,522000
258.3,710000
126.3,329950
261.1,830000
165.4,800500
102.2,168500
207.2,490000
158.9,579000
243.4,600000
184.9,445000
134.7,362500
151.4,234000
67.8,321500
183.9,660000
160.7,319000
125.4,314000
131.0,517950
219.3,525000
110.6,319500
349.3,1580000
113.3,325000
271.3,795000
147.7,850000
326.1,1010000
122.6,475000
149.6,375000
131.0,405000
201.6,420000
175.6,775000
302.9,800000
193.2,436800
189.5,620000
116.1,230000
79.0,165000
79.0,490000
148.6,480000
223.0,570000
173.7,615000
159.8,280000
95.7,326000
110.6,550700
84.5,600000
119.8,450000
142.1,546000
216.5,585000
194.2,489000
145.9,765000
144.9,519000
139.4,262000
200.7,550000
72.5,285000
217.4,476000
331.7,2200000
66.9,335000
277.8,510000
172.8,291000
181.2,335000
172.8,415000
144.0,430000
149.6,270000
168.2,760000
160.7,450000
114.3,425000
197.9,725000
203.5,700000
383.7,998000
156.1,396000
137.5,547000
166.3,302000
261.1,999000
219.3,633000
135.6,265800
200.7,530000
242.5,605000
201.6,489000
200.7,305000
187.7,513000
276.9,765000
120.8,550000
287.1,974350
211.8,653675
117.1,245000
142.1,700180
170.0,510000
149.6,390000
201.6,606500
466.4,1500000
150.5,290000
100.3,115000
180.2,500000
78.4,139950
219.3,580050
186.7,550000
74.3,465000
90.1,354950
345.6,980000
186.7,500000
132.9,667750
209.0,735000
197.9,361000
150.5,276750
291.7,760000
80.8,475000
169.1,234000
140.3,234950
122.6,269950
167.2,495000
104.1,438000
200.7,260000
299.1,697000
89.2,212625
245.3,593000
225.8,410000
136.6,445434
189.5,200126
155.1,290700
93.8,248000
50.2,345000
115.2,525000
140.3,400000
169.1,532000
92.9,159995
189.5,287000
342.8,1115000
214.6,765000
101.3,185000
106.8,430000
195.1,346000
199.7,607000
232.3,417000
327.9,930000
119.8,573300
186.7,260000
39.0,280000
202.5,825000
106.8,307000
185.8,595000
258.3,528000
144.0,600000
202.5,275000
145.9,782000
210.0,610000
148.6,488000
151.4,320000
82.7,153500
125.4,414500
264.8,750000
125.4,349990
304.7,645000
101.3,425000
277.8,785000
124.5,290000
124.5,415000
66.9,248500
216.5,325000
118.9,272925
145.9,500000
140.3,250000
229.5,470000
110.6,440000
184.0,299999
147.7,255000
106.8,415950
200.7,402000
164.4,729000
229.5,635000
158.9,479000
172.8,462370
106.8,171500
357.7,925000
316.8,675000
175.6,320000
297.3,499950
201.6,435000
222.0,359800
131.0,239900
68.7,295000
199.7,380000
202.5,435000
76.2,508000
509.1,2400000
182.1,234500
118.0,355000
158.9,230000
179.3,345000
111.5,430000
156.1,500000
120.8,378000
143.1,345000
80.8,410000
175.6,750000
190.5,485000
81.8,105000
258.3,1025000
107.8,360000
213.7,294000
291.7,400000
213.7,325000
269.4,770000
178.4,443000
106.8,325000
289.9,760000
237.8,640000
131.0,415000
90.1,156000
336.3,996000
81.8,415000
176.5,615000
236.0,717000
157.0,548000
104.1,425000
197.9,325250
317.7,1225000
176.5,557500
346.5,1260500
166.3,249950
209.0,260000
267.6,1989000
165.4,442900
146.8,475000
302.9,365000
295.4,780000
228.5,930000
805.5,2888000
94.8,350000
151.4,357500
305.7,520000
180.2,330000
125.4,310000
103.1,279000
278.1,540000
211.8,322000
353.0,380000
79.0,320000
144.9,400000
92.9,412000
130.1,887200
143.1,395000
331.7,895000
74.3,195000
107.8,390000
93.8,165000
93.8,255000
222.0,589000
149.6,505000
223.0,335750
167.2,719000
196.0,796000
89.2,95000
241.5,525000
124.5,417000
131.0,410000
222.0,984000
109.6,325000
96.6,314950
170.9,350000
244.3,1045000
245.3,657000
159.8,234950
215.5,410000
170.9,625000
268.5,706000
204.4,485000
154.2,685000
201.6,242050
307.5,770000
134.7,557000
133.8,246000
163.5,194000
294.5,720000
116.1,449000
304.7,925000
228.5,570000
136.6,395000
165.4,1000000
146.8,406000
151.4,574800
208.1,309000
225.8,770000
180.2,525000
183.0,419000
190.5,479000
124.5,160000
174.7,333000
79.9,310000
198.8,666000
336.3,2230000
220.2,310000
172.8,350000
196.0,610000
184.9,564800
169.1,438000
289.9,855000
110.6,229000
108.7,260000
244.3,609000
134.7,277000
195.1,283000
156.1,334000
185.8,267000
95.7,385000
187.7,640000
206.2,532500
162.6,335000
158.9,415000
330.7,1098000
252.7,1442500
93.8,180000
170.0,335000
416.2,835000
193.2,592500
136.6,418900
148.6,340000
124.5,545000
341.9,1378000
164.4,183750
91.0,295000
235.0,625000
222.0,290000
334.5,760000
303.8,560000
213.7,475000
158.9,620000
108.7,330000
184.9,620000
158.9,320000
161.7,525000
308.4,802500
182.1,569500
262.0,850000
147.7,630000
231.3,454800
80.8,177000
172.8,275000
272.2,460000
146.8,729000
381.8,935000
131.0,481450
194.2,860000
130.1,274000
157.0,499000
298.2,696500
110.6,390000
89.2,265000
221.1,470000
94.8,168500
119.8,220000
170.0,295000
443.1,1475000
270.3,1295000
88.3,285000
107.8,294950
458.0,1465000
165.4,565500
131.0,230000
250.8,569950
166.3,721000
375.3,565000
184.9,438000
199.7,369900
171.9,405000
156.1,282000
132.9,380950
89.2,349810
250.8,690000
119.8,653000
172.8,526500
401.3,1040000
197.9,335000
266.6,570000
347.5,1080000
197.9,475000
112.4,315000
260.1,405000
282.4,562000
145.9,295000
194.2,383000
157.0,242000
136.6,352500
135.6,239950
281.5,998000
110.6,515000
170.9,590000
330.7,1160000
146.8,289000
114.3,424000
133.8,199000
410.6,730000
84.5,244000
62.2,240000
246.2,797000
206.2,350000
152.4,415000
71.5,378510
367.9,1195000
105.9,379900
230.4,620000
146.8,524500
184.9,270000
170.0,236000
78.0,308500
308.4,989900
190.5,299000
144.9,295000
74.3,110000
110.6,295950
120.8,270000
315.9,712000
108.7,475000
233.2,410000
233.2,588000
222.0,420000
204.4,355000
236.9,446000
237.8,765000
301.9,967500
124.5,381000
263.8,490000
230.4,716000
284.3,605000
270.3,312200
176.5,327000
120.8,229950
137.5,160000
116.1,255000
185.8,530000
123.6,239000
170.9,285000
144.9,537000
292.6,530000
144.9,213675
270.3,530000
273.1,780000
88.3,390000
111.5,450000
92.9,420000
138.4,550000
55.7,110000
215.5,700000
296.4,807500
92.0,179000
508.2,1612500
268.5,655000
166.3,472500
218.3,299000
318.7,740000
241.5,860000
197.9,620000
154.2,410000
229.7,343000
132.9,465000
145.9,273950
115.2,825000
159.8,255000
105.9,250000
249.9,635000
141.2,240000
189.5,670000
262.9,713414
124.5,245000
234.1,600000
154.2,270000
81.8,190000
91.0,435000
126.3,560000
344.7,998000
87.3,725000
90.1,210000
139.4,513000
258.3,290000
288.9,1260000
172.8,330000
93.8,189000
264.8,907500
211.8,410000
286.1,1050000
211.8,622100
188.6,250000
238.8,1180000
338.2,925000
163.5,554000
256.4,545000
246.2,660000
479.4,1900000
137.5,260000
79.9,219900
242.5,373500
136.6,380000
424.6,1060000
316.8,2600000
163.5,450000
189.5,379950
322.4,834800
63.2,365000
138.8,465000
116.1,452000
331.7,840000
185.8,465000
188.6,295000
129.1,396000
95.7,397000
118.9,240000
220.2,300523
128.2,215500
215.5,552500
190.5,375000
112.4,160000
303.8,1070000
227.6,952000
175.6,523460
186.5,305950
132.9,220000
191.0,289000
205.3,648000
216.5,825000
192.3,400000
137.5,420000
107.8,389000
234.1,865000
164.4,345000
288.9,700000
156.1,550000
122.6,201500
122.6,459000
168.2,327000
105.9,540000
427.4,805000
170.9,521000
185.8,375000
137.5,235000
189.5,240000
191.4,575000
345.6,1520000
278.9,394500
98.5,174950
170.0,383000
144.0,249950
157.0,431000
239.7,459900
233.2,475000
119.8,605000
134.7,234950
249.9,419000
310.3,910000
241.5,392000
291.7,915000
353.0,630000
215.5,416100
219.3,285000
102.2,353000
129.1,297950
202.5,750000
160.7,525000
256.4,495000
225.8,710000
186.7,310000
160.7,205000
227.6,530000
306.6,725000
66.9,195000
115.2,401000
283.4,1030000
147.7,251000
189.5,667500
170.9,300000
182.1,610000
381.8,1042030
170.0,430000
123.6,455000
203.5,600000
159.8,638000
158.9,561000
202.5,625000
157.9,263950
275.0,740000
123.6,234999
180.2,380000
139.4,329500
207.2,464950
157.9,500000
170.9,415000
195.1,437500
239.7,599000
218.3,367000
70.6,530000
304.7,989000
122.6,462600
157.0,875000
191.4,335000
134.7,393000
256.4,1340000
262.9,590000
175.6,671000
242.5,925000
176.5,245000
86.4,392500
253.6,505000
246.2,702000
93.8,337000
329.8,920000
197.9,495500
170.9,245000
122.6,395000
92.0,335000
94.8,187000
145.9,450000
179.3,280000
349.3,1375000
92.9,265000
179.3,795000
208.1,510000
203.5,699900
223.0,839000
183.0,396000
265.7,365000
176.5,440000
194.2,405000
79.0,295000
170.9,275000
76.2,295000
406.0,1500000
296.4,795000
323.3,650000
157.0,260000
153.3,382000
240.6,790100
200.7,220000
325.2,799000
364.2,1480000
203.5,367300
175.6,805000
172.8,730000
159.8,402000
241.5,750000
145.9,458000
327.9,898000
182.1,308000
207.2,385000
252.7,1020000
263.8,1425000
117.1,240000
172.8,217000
186.7,972000
76.2,361280
113.3,385000
206.2,475000
265.7,724950
393.0,935000
78.0,169950
212.7,585000
212.7,585000
323.3,480000
395.8,635000
207.2,368750
286.1,432500
209.0,589000
293.6,840000
164.4,316500
267.6,536000
249.9,563750
160.7,152500
160.7,267950
444.1,1640000
236.0,269950
244.3,731688
175.6,240000
113.3,555950
66.0,289000
275.9,525000
275.9,745000
92.9,397000
183.9,233000
178.4,625000
254.6,535000
161.7,270000
120.8,360000
254.6,1105000
377.2,970000
324.2,915000
132.9,412000
172.8,265000
197.0,426000
172.8,266000
216.5,325000
155.1,615000
197.9,310000
176.5,340000
108.7,562500
91.0,447000
433.9,2450000
232.3,250000
187.7,633000
119.8,310000
150.5,439000
158.9,470000
159.8,270000
169.1,299500
105.0,227000
282.4,735000
223.9,537000
226.7,699000
74.3,330000
95.7,229000
137.5,200000
158.9,522500
320.5,1295000
242.5,2000000
72.5,200000
117.1,352000
240.6,855000
146.8,267000
154.2,484000
274.1,402000
208.1,905000
180.2,274000
171.9,475000
536.1,1535000
211.8,628000
254.6,675000
349.3,429900
146.8,260000
148.6,690000
195.1,1081000
242.5,360000
170.9,499000
122.6,159000
143.1,430000
234.1,1050000
351.2,725000
111.5,150000
252.7,840000
288.0,499000
151.4,285000
177.4,340000
146.8,405100
157.0,464000
182.1,723000
399.5,430000
170.9,645000
323.3,1580000
251.8,925000
195.1,759000
163.5,690000
200.2,358800
159.8,683000
132.9,650000
259.2,288000
109.6,209950
227.6,939000
123.6,320000
180.2,283748
148.6,370000
298.2,399950
267.6,360000
107.8,365000
126.3,396900
187.1,321000
133.8,245000
145.9,502000
216.5,257000
174.7,423000
171.9,485000
207.2,500000
92.0,442000
159.8,475000
300.1,625000
109.6,194000
134.7,410000
220.2,1034500
238.8,490000
173.7,348500
113.3,380000
164.4,660000
139.4,525000
103.1,235000
462.7,1210000
219.3,397950
148.6,268000
134.7,525000
249.0,549950
106.8,370000
173.7,299000
315.9,715000
168.2,430000
172.8,345000
352.1,1600000
197.9,534640
265.7,1225000
220.2,351000
212.7,745000
104.1,320000
168.2,555700
299.1,690000
154.2,449000
79.0,308500
247.6,340000
239.7,937750
297.3,725126
78.0,135000
275.9,635000
73.4,245500
198.8,230000
239.7,1770000
202.5,425000
98.5,220000
172.8,370000
170.9,390000
124.5,239000
215.5,345000
196.0,289000
170.9,285000
100.3,147400
119.8,600000
205.3,245000
205.3,520000
131.0,352500
347.5,448000
226.7,270000
189.5,872500
356.7,2152500
154.2,225000
152.4,735000
